ID,Ticker,DateKey,AccountsPayable,AccountsReceivable,Addlincomeexpenseitems,AfterTaxROE,CapitalExpenditures,CapitalSurplus,CashRatio,CashandCashEquivalents,ChangesinInventories,CommonStocks,CostofRevenue,CurrentRatio,DeferredAssetCharges,DeferredLiabilityCharges,Depreciation,EarningsBeforeInterestandTax,EarningsBeforeTax,EffectofExchangeRate,EquityEarningsLossUnconsolidatedSubsidiary,FixedAssets,Goodwill,GrossMargin,GrossProfit,IncomeTax,IntangibleAssets,InterestExpense,Inventory,Investments,Liabilities,LongTermDebt,LongTermInvestments,MinorityInterest,MiscStocks,NetBorrowings,NetCashFlow,NetCashFlowOperating,NetCashFlowsFinancing,NetCashFlowsInvesting,NetIncome,NetIncomeAdjustments,NetIncomeApplicabletoCommonShareholders,NetIncomeContOperations,NetReceivables,NonRecurringItems,OperatingIncome,OperatingMargin,OtherAssets,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquity,OtherFinancingActivities,OtherInvestingActivities,OtherLiabilities,OtherOperatingActivities,OtherOperatingItems,PreTaxMargin,PreTaxROE,ProfitMargin,QuickRatio,ResearchandDevelopment,RetainedEarnings,SaleandPurchaseofStock,SalesGeneralandAdmin.,ShortTermDebtCurrentPortionofLongTermDebt,ShortTermInvestments,TotalAssets,TotalCurrentAssets,TotalCurrentLiabilities,TotalEquity,TotalLiabilities,TotalLiabilitiesEquity,TotalRevenue,TreasuryStock,ForYear,EarningsPerShare,EstimatedSharesOutstanding,Fund_ID,Broker_ID
321,CINF,31-12-2015,0.0,-54000000,0,10,-10000000,1232000000.0,,544000000.0,0,397000000.0,4195000000.0,,616000000,638000000,52000000,934000000,881000000,0,0,185000000.0,0.0,18,947000000.0,247000000,0.0,53000000,0,-615000000.0,246000000,856000000.0,14423000000.0,0,0,-14000000,-47000000,1064000000.0,-487000000.0,-624000000.0,634000000,10000000,634000000,634000000,2218000000,0,881000000,17,902000000.0,0,0.0,1344000000,-78000000,1000000,10967000000.0,176000000,13000000,17,14,12,,0,4762000000.0,-29000000,0,0.0,0.0,18888000000.0,0.0,0,6427000000.0,12461000000.0,18888000000.0,5142000000.0,-1308000000.0,2015.0,3.87,163824289.4,11,11
322,CL,31-12-2012,3432000000.0,19000000,0,113,-565000000,818000000.0,24.0,884000000.0,-21000000,1466000000.0,7153000000.0,122.0,92000000,293000000,425000000,3874000000,3874000000,-24000000,0,3842000000.0,2500000000.0,58,9932000000.0,1243000000,1499000000.0,0,1365000000,-398000000.0,-5000000,4926000000.0,0.0,201000000,0,441000000,6000000,3196000000.0,-2301000000.0,-865000000.0,2472000000,117000000,2472000000,2472000000,1668000000,0,3889000000,23,905000000.0,639000000,0.0,-2662000000,0,98000000,2049000000.0,30000000,0,23,177,14,85.0,0,16953000000.0,-1465000000,6043000000,304000000.0,0.0,13394000000.0,4556000000.0,3736000000,2189000000.0,11205000000.0,13394000000.0,17085000000.0,-14386000000.0,2012.0,5.19,476300578.0,96,46
323,CL,31-12-2013,3671000000.0,-37000000,0,97,-670000000,1004000000.0,21.0,962000000.0,-97000000,1466000000.0,7219000000.0,108.0,77000000,444000000,439000000,3565000000,3565000000,-94000000,0,4083000000.0,2474000000.0,59,10201000000.0,1155000000,1496000000.0,0,1425000000,-238000000.0,24000000,4749000000.0,0.0,231000000,0,422000000,78000000,3204000000.0,-2142000000.0,-890000000.0,2241000000,452000000,2241000000,2241000000,1636000000,0,3556000000,20,924000000.0,908000000,0.0,-2484000000,0,18000000,1677000000.0,13000000,0,20,155,13,77.0,0,17952000000.0,-1182000000,6645000000,908000000.0,0.0,13985000000.0,4931000000.0,4579000000,2305000000.0,11680000000.0,13985000000.0,17420000000.0,-15633000000.0,2013.0,2.41,929875518.7,59,9
324,CL,31-12-2014,3442000000.0,-109000000,0,190,-757000000,1236000000.0,28.0,1089000000.0,-60000000,1466000000.0,7168000000.0,123.0,76000000,261000000,442000000,3533000000,3533000000,-142000000,0,4080000000.0,2307000000.0,59,10109000000.0,1194000000,1413000000.0,0,1382000000,-57000000.0,57000000,5644000000.0,0.0,240000000,0,435000000,127000000,3298000000.0,-2170000000.0,-859000000.0,2180000000,604000000,2180000000,2180000000,1552000000,0,3557000000,21,720000000.0,840000000,0.0,-3527000000,0,-45000000,2223000000.0,25000000,0,20,309,13,88.0,0,18832000000.0,-1159000000,6552000000,504000000.0,0.0,13459000000.0,4863000000.0,3946000000,1145000000.0,12314000000.0,13459000000.0,17277000000.0,-16862000000.0,2014.0,2.38,915966386.6,22,22
325,CL,31-12-2015,3232000000.0,-75000000,0,463,-691000000,1438000000.0,27.0,970000000.0,-13000000,1466000000.0,6635000000.0,124.0,67000000,233000000,449000000,2763000000,2763000000,-107000000,0,3796000000.0,2103000000.0,59,9399000000.0,1215000000,1346000000.0,0,1180000000,-143000000.0,-67000000,6269000000.0,0.0,255000000,0,421000000,-119000000,2949000000.0,-2276000000.0,-685000000.0,1384000000,1074000000,1384000000,1384000000,1427000000,0,2789000000,17,262000000.0,807000000,0.0,-3962000000,0,149000000,1966000000.0,33000000,0,17,924,9,91.0,0,18861000000.0,-1204000000,6610000000,302000000.0,0.0,11958000000.0,4384000000.0,3534000000,-299000000.0,12257000000.0,11958000000.0,16034000000.0,-18102000000.0,2015.0,1.53,904575163.4,25,25
327,CLX,30-06-2014,920000000.0,20000000,10000000,362,-137000000,709000000.0,20.0,329000000.0,1000000,159000000.0,3158000000.0,85.0,0,103000000,177000000,987000000,884000000,-7000000,0,977000000.0,1101000000.0,43,2356000000.0,305000000,611000000.0,103000000,386000000,0.0,-17000000,1595000000.0,0.0,0,0,-60000000,30000000,767000000.0,-592000000.0,-138000000.0,558000000,42000000,558000000,579000000,546000000,0,977000000,18,174000000.0,134000000,0.0,-417000000,0,-1000000,768000000.0,5000000,0,16,574,10,62.0,125000000,1739000000.0,-164000000,1254000000,718000000.0,0.0,4258000000.0,1395000000.0,1638000000,154000000.0,4104000000.0,4258000000.0,5514000000.0,-2036000000.0,2014.0,4.31,129466357.3,35,35
328,CLX,30-06-2015,1010000000.0,6000000,13000000,492,-125000000,775000000.0,27.0,382000000.0,-25000000,159000000.0,3190000000.0,102.0,0,95000000,169000000,1021000000,921000000,-19000000,0,918000000.0,1067000000.0,44,2465000000.0,315000000,585000000.0,100000000,385000000,0.0,122000000,1796000000.0,0.0,0,0,-128000000,53000000,874000000.0,-696000000.0,-106000000.0,580000000,0,580000000,606000000,519000000,0,1008000000,18,165000000.0,143000000,0.0,-502000000,0,19000000,750000000.0,6000000,0,16,781,10,74.0,136000000,1923000000.0,-183000000,1321000000,395000000.0,0.0,4164000000.0,1429000000.0,1405000000,118000000.0,4046000000.0,4164000000.0,5655000000.0,-2237000000.0,2015.0,4.45,130337078.7,11,11
329,CLX,30-06-2016,1035000000.0,-52000000,7000000,218,-172000000,868000000.0,26.0,401000000.0,-45000000,159000000.0,3163000000.0,95.0,0,82000000,165000000,1071000000,983000000,-13000000,0,906000000.0,1197000000.0,45,2598000000.0,335000000,735000000.0,88000000,443000000,0.0,-5000000,1797000000.0,0.0,0,0,126000000,19000000,778000000.0,-316000000.0,-430000000.0,648000000,51000000,648000000,648000000,569000000,0,1064000000,18,195000000.0,72000000,0.0,-570000000,0,-258000000,784000000.0,6000000,0,17,331,11,67.0,141000000,2163000000.0,-44000000,1393000000,523000000.0,0.0,4518000000.0,1485000000.0,1558000000,297000000.0,4221000000.0,4518000000.0,5761000000.0,-2323000000.0,2016.0,5.01,129341317.4,6,6
330,CMA,31-12-2013,986000000.0,0,0,8,-102000000,2179000000.0,,15758000000.0,0,1141000000.0,55000000.0,,0,0,96000000,843000000,786000000,0,0,594000000.0,0.0,0,0.0,245000000,0.0,57000000,0,1214000000.0,38000000,0.0,58067000000.0,0,0,-937000000,1917000000,836000000.0,-93000000.0,1174000000.0,541000000,150000000,533000000,541000000,0,52000000,0,0,0.0,0,53292000000.0,-391000000,1225000000,62000000,0.0,5000000,46000000,29,11,20,,0,6318000000.0,-258000000,1670000000,253000000.0,112000000.0,65224000000.0,0.0,0,7150000000.0,58074000000.0,65224000000.0,2666000000.0,-2097000000.0,2013.0,2.92,185273972.6,10,10
331,CMA,31-12-2014,1507000000.0,0,0,8,-70000000,2188000000.0,,16122000000.0,0,1141000000.0,45000000.0,,0,0,102000000,920000000,870000000,0,0,532000000.0,0.0,0,0.0,277000000,0.0,50000000,0,-3694000000.0,-14000000,0.0,62484000000.0,0,0,-947000000,-380000000,639000000.0,2724000000.0,-3743000000.0,593000000,192000000,586000000,593000000,0,4000000,0,0,0.0,0,57486000000.0,-412000000,4019000000,21000000,0.0,-247000000,27000000,33,12,23,,0,6744000000.0,-211000000,1611000000,116000000.0,99000000.0,69186000000.0,0.0,0,7402000000.0,61784000000.0,69186000000.0,2607000000.0,-2259000000.0,2014.0,3.28,180792682.9,43,43
332,CMA,31-12-2015,1383000000.0,0,0,7,-119000000,2173000000.0,,18647000000.0,0,1141000000.0,43000000.0,,0,0,124000000,802000000,750000000,0,0,550000000.0,0.0,0,0.0,229000000,0.0,52000000,0,-3153000000.0,-35000000,0.0,65067000000.0,0,0,317000000,76000000,862000000.0,2469000000.0,-3255000000.0,521000000,159000000,515000000,521000000,0,-32000000,0,0,0.0,0,59853000000.0,-429000000,2527000000,17000000,0.0,93000000,147000000,27,10,18,,0,7084000000.0,-228000000,1859000000,23000000.0,113000000.0,71877000000.0,0.0,0,7560000000.0,64317000000.0,71877000000.0,2819000000.0,-2409000000.0,2015.0,2.93,177815699.7,52,2
334,CME,31-12-2012,41700000.0,-300000,1400000,4,-141800000,17213100000.0,,1604700000.0,0,3300000.0,0.0,,0,7413300000,253100000,1825600000,1693400000,0,30700000,724000000.0,7566900000.0,100,2782400000.0,786700000,20029000000.0,132200000,0,-27400000.0,70200000,2106800000.0,56600000.0,5800000,80800000,747700000,562400000,1219700000.0,-448400000.0,-208900000.0,896300000,68900000,896300000,927000000,267500000,95600000,1692000000,61,8614500000.0,0,6825500000.0,209300000,6100000,286100000,7046000000.0,-78900000,253100000,61,8,32,,0,3993400000.0,22100000,969500000,749700000.0,0.0,38863200000.0,0.0,0,21419100000.0,17444100000.0,38863200000.0,2782400000.0,0.0,2012.0,2.71,330738007.4,60,10
335,CME,31-12-2013,36200000.0,-35500000,44900000,5,-125600000,17504900000.0,,2469700000.0,0,3300000.0,0.0,,0,7249700000,238100000,1752400000,1601000000,0,70500000,513400000.0,7569000000.0,100,2784900000.0,622900000,19916500000.0,151400000,0,127700000.0,22200000,2107200000.0,68400000.0,5700000,0,-1300000,865000000,1280500000.0,-606000000.0,190500000.0,976800000,73500000,976800000,1047300000,302700000,282000000,1485600000,53,23438100000.0,0,22524900000.0,152000000,700000,188400000,22974300000.0,4100000,103000000,57,8,35,,0,3494600000.0,-6300000,1196300000,749900000.0,0.0,54277800000.0,0.0,0,21154800000.0,33123000000.0,54277800000.0,2784900000.0,0.0,2013.0,2.94,332244898.0,90,40
336,CME,31-12-2014,36900000.0,-38500000,37600000,5,-140700000,17596600000.0,,1366100000.0,0,3400000.0,0.0,,0,7302700000,233200000,1890800000,1771400000,0,84800000,508900000.0,7569000000.0,100,2993100000.0,644500000,19812700000.0,119400000,0,-800000.0,-153800000,2107900000.0,74700000.0,0,0,-750000000,-1103600000,1291400000.0,-2195900000.0,-199100000.0,1127100000,125100000,1127100000,1211900000,341200000,261200000,1649000000,55,42568900000.0,0,41494300000.0,6200000,2300000,-57600000,41870500000.0,-1500000,100600000,59,8,38,,0,3317300000.0,48600000,1243500000,0.0,0.0,72241500000.0,0.0,0,20923500000.0,51318000000.0,72241500000.0,2993100000.0,0.0,2014.0,3.37,334451038.6,39,39
337,CME,31-12-2015,28700000.0,-17300000,-14500000,6,-114200000,17721600000.0,,1692600000.0,0,3400000.0,0.0,,0,7358300000,228600000,2074200000,1956800000,0,100000000,491700000.0,7569000000.0,100,3209400000.0,709800000,19713200000.0,117400000,0,148800000.0,-121200000,2241400000.0,72500000.0,0,0,70700000,326500000,1515300000.0,-1206700000.0,17900000.0,1247000000,189300000,1247000000,1347000000,357800000,253600000,1871300000,58,37474700000.0,0,36795800000.0,-80800000,2000000,-16700000,37191300000.0,-11100000,99400000,61,10,39,,0,2907600000.0,64000000,1238700000,0.0,0.0,67371500000.0,0.0,0,20551800000.0,46819700000.0,67371500000.0,3209400000.0,0.0,2015.0,3.71,336118598.4,81,31
338,CMG,31-12-2013,199228000.0,-7238000,-6751000,21,-199926000,919840000.0,290.0,323203000.0,-1950000,352000.0,2359822000.0,334.0,0,248173000,96054000,534471000,534471000,536000,0,963238000.0,21939000.0,27,854769000.0,207033000,0.0,0,13044000,-228389000.0,17929000,0.0,313863000.0,0,0,0,650000,528780000.0,-100351000.0,-428315000.0,327438000,34658000,327438000,327438000,40885000,15511000,532720000,17,43933000.0,34204000,0.0,1620000,0,0,23591000.0,61889000,96054000,17,35,10,328.0,0,1276897000.0,-138730000,203733000,0.0,254971000.0,2009280000.0,666307000.0,199228000,1538288000.0,470992000.0,2009280000.0,3214591000.0,-660421000.0,2013.0,10.58,30948771.27,23,23
339,CMG,31-12-2014,245710000.0,-10966000,-3473000,22,-252590000,1038932000.0,309.0,419465000.0,-2307000,354000.0,2990513000.0,350.0,0,240975000,110474000,714303000,714303000,-224000,0,1106984000.0,21939000.0,27,1117756000.0,268929000,0.0,0,15332000,-266254000.0,42032000,0.0,496106000.0,0,0,0,96262000,682067000.0,-66737000.0,-518844000.0,445374000,61191000,445374000,445374000,51327000,15609000,710800000,17,42777000.0,34795000,0.0,-429000,0,0,28263000.0,36269000,110474000,17,35,11,344.0,0,1722271000.0,-88404000,273897000,0.0,338592000.0,2527317000.0,859511000.0,245710000,2012369000.0,514948000.0,2527317000.0,4108269000.0,-748759000.0,2014.0,14.35,31036515.68,57,7
340,CMG,31-12-2015,279942000.0,-3504000,-6916000,22,-257418000,1172628000.0,237.0,248005000.0,262000,358000.0,3326936000.0,291.0,0,284267000,130368000,769867000,769867000,-4196000,0,1217220000.0,21939000.0,26,1174287000.0,294265000,0.0,0,15043000,-206722000.0,16911000,0.0,622939000.0,0,0,0,-171460000,683316000.0,-386440000.0,-464140000.0,475602000,8888000,475602000,475602000,96435000,16922000,763589000,17,48321000.0,39965000,0.0,-8273000,0,0,32883000.0,54789000,130368000,17,36,11,286.0,0,2197873000.0,-460882000,250214000,0.0,415199000.0,2725066000.0,814647000.0,279942000,2127974000.0,597092000.0,2725066000.0,4501223000.0,-1234612000.0,2015.0,15.3,31085098.04,12,12
342,CMI,31-12-2013,2655000000.0,-148000000,59000000,20,-676000000,0.0,85.0,2699000000.0,-46000000,2099000000.0,13021000000.0,257.0,0,0,407000000,2160000000,2119000000,35000000,361000000,3156000000.0,461000000.0,25,4280000000.0,531000000,357000000.0,41000000,2381000000,66000000.0,128000000,1672000000.0,931000000.0,360000000,0,911000000,1330000000,2089000000.0,52000000.0,-846000000.0,1483000000,-27000000,1483000000,1844000000,2362000000,0,2101000000,12,1184000000.0,1047000000,645000000.0,-800000000,17000000,-236000000,1818000000.0,187000000,0,12,28,9,186.0,713000000,8406000000.0,-381000000,1827000000,68000000.0,150000000.0,14728000000.0,8639000000.0,3368000000,7510000000.0,7218000000.0,14728000000.0,17301000000.0,-2195000000.0,2013.0,7.93,187011349.3,73,23
343,CMI,31-12-2014,3148000000.0,-89000000,133000000,21,-743000000,0.0,60.0,2301000000.0,-256000000,2139000000.0,14360000000.0,225.0,0,0,455000000,2498000000,2434000000,-87000000,370000000,3686000000.0,479000000.0,25,4861000000.0,698000000,343000000.0,64000000,2866000000,-9000000.0,694000000,1577000000.0,981000000.0,344000000,0,-79000000,-398000000,2266000000.0,-1343000000.0,-1234000000.0,1651000000,-295000000,1651000000,2021000000,2744000000,0,2365000000,12,1220000000.0,1051000000,764000000.0,-1091000000,15000000,-482000000,2073000000.0,21000000,0,13,31,9,154.0,754000000,9545000000.0,-684000000,2112000000,109000000.0,93000000.0,15764000000.0,9055000000.0,4021000000,7749000000.0,8015000000.0,15764000000.0,19221000000.0,-2844000000.0,2014.0,9.04,182632743.4,50,50
344,CMI,31-12-2015,2978000000.0,103000000,33000000,19,-744000000,0.0,48.0,1711000000.0,150000000,2178000000.0,14163000000.0,209.0,0,0,514000000,2090000000,2025000000,-87000000,315000000,3745000000.0,482000000.0,26,4947000000.0,555000000,328000000.0,65000000,2707000000,-11000000.0,-70000000,1576000000.0,975000000.0,344000000,0,-73000000,-590000000,2059000000.0,-1644000000.0,-918000000.0,1399000000,73000000,1399000000,1714000000,2640000000,301000000,2057000000,11,1657000000.0,789000000,762000000.0,-1359000000,10000000,-163000000,2005000000.0,-181000000,0,11,27,7,138.0,735000000,10322000000.0,-910000000,2169000000,63000000.0,100000000.0,15134000000.0,7947000000.0,3803000000,7406000000.0,7728000000.0,15134000000.0,19110000000.0,-3735000000.0,2015.0,7.86,177989821.9,2,2
346,CMS,31-12-2013,1000000000.0,-120000000,2000000,13,-1325000000,4715000000.0,10.0,204000000.0,202000000,3000000.0,4562000000.0,130.0,0,1656000000,628000000,1157000000,756000000,0,13000000,12246000000.0,0.0,31,2004000000.0,302000000,0.0,401000000,881000000,-139000000.0,4000000,7239000000.0,705000000.0,37000000,0,427000000,79000000,1421000000.0,190000000.0,-1532000000.0,465000000,341000000,452000000,465000000,1113000000,0,1142000000,17,1939000000.0,328000000,213000000.0,-22000000,0,-68000000,3085000000.0,-88000000,628000000,12,22,7,85.0,0,-1242000000.0,36000000,234000000,732000000.0,0.0,17416000000.0,2526000000.0,1945000000,3454000000.0,13925000000.0,17379000000.0,6566000000.0,0.0,2013.0,1.71,271929824.6,43,43
347,CMS,31-12-2014,1118000000.0,-31000000,-28000000,13,-1577000000,4774000000.0,13.0,244000000.0,-36000000,3000000.0,5090000000.0,133.0,0,1785000000,685000000,1139000000,729000000,0,15000000,13412000000.0,0.0,29,2089000000.0,250000000,0.0,410000000,918000000,-255000000.0,50000000,8139000000.0,868000000.0,37000000,0,714000000,45000000,1481000000.0,462000000.0,-1898000000.0,492000000,333000000,477000000,492000000,1058000000,0,1152000000,16,2308000000.0,377000000,230000000.0,-49000000,0,-66000000,3606000000.0,1000000,685000000,10,20,7,86.0,0,-1058000000.0,43000000,252000000,600000000.0,0.0,19185000000.0,2597000000.0,1948000000,3670000000.0,15478000000.0,19148000000.0,7179000000.0,0.0,2014.0,1.76,279545454.5,35,35
348,CMS,31-12-2015,1123000000.0,120000000,19000000,14,-1564000000,4837000000.0,12.0,285000000.0,147000000,3000000.0,4281000000.0,101.0,0,2073000000,750000000,1196000000,796000000,0,14000000,14705000000.0,0.0,34,2175000000.0,271000000,0.0,400000000,778000000,-385000000.0,-26000000,8518000000.0,1091000000.0,37000000,0,742000000,39000000,1640000000.0,463000000.0,-2064000000.0,537000000,143000000,523000000,537000000,929000000,0,1163000000,18,2183000000.0,328000000,224000000.0,-47000000,0,-115000000,3431000000.0,-19000000,750000000,12,20,8,67.0,0,-855000000.0,43000000,262000000,955000000.0,0.0,20299000000.0,2320000000.0,2302000000,3938000000.0,16324000000.0,20262000000.0,6456000000.0,0.0,2015.0,1.9,282631578.9,11,11
350,CNC,31-12-2012,219066000.0,-117000000,35000000,0,-82000000,450856000.0,,843952000.0,0,55000.0,6781000000.0,,0,34597000,66000000,143000000,123000000,0,0,375893000.0,256288000.0,16,1329000000.0,47000000,20268000.0,20000000,0,-106000000.0,363000000,538854000.0,589056000.0,711000,0,178000000,270000000,279000000.0,179000000.0,-188000000.0,2000000,21000000,2000000,76000000,251473000,28000000,108000000,1,298874000.0,0,0.0,5189000,11000000,0,1027621000.0,-43000000,88000000,2,13,0,,0,566820000.0,-10000000,1105000000,3373000.0,138101000.0,2773905000.0,0.0,0,953056000.0,1820849000.0,2773905000.0,8110000000.0,-69864000.0,2012.0,0.04,50000000.0,5,5
351,CNC,31-12-2013,376000000.0,-143000000,19000000,13,-68000000,594000000.0,,1038000000.0,0,0.0,8995000000.0,,0,38000000,67000000,296000000,269000000,0,0,395000000.0,348000000.0,17,1868000000.0,107000000,49000000.0,27000000,0,-211000000.0,335000000,707000000.0,839000000.0,9000000,0,135000000,194000000,382000000.0,154000000.0,-342000000.0,165000000,35000000,165000000,162000000,429000000,0,277000000,3,329000000.0,0,0.0,-3000000,6000000,-63000000,1203000000.0,-78000000,327000000,2,22,2,,0,732000000.0,13000000,1264000000,3000000.0,102000000.0,3529000000.0,0.0,0,1234000000.0,2295000000.0,3529000000.0,10863000000.0,-89000000.0,2013.0,2.98,55369127.52,22,22
352,CNC,31-12-2014,1004000000.0,-463000000,28000000,16,-103000000,840000000.0,,1610000000.0,0,0.0,12678000000.0,,0,168000000,89000000,492000000,457000000,-1000000,0,445000000.0,754000000.0,23,3882000000.0,196000000,120000000.0,35000000,0,-609000000.0,1333000000,1115000000.0,1380000000.0,-1000000,148000000,194000000,572000000,1223000000.0,198000000.0,-848000000.0,271000000,6000000,271000000,261000000,912000000,0,464000000,3,426000000.0,0,0.0,-1000000,19000000,-136000000,1882000000.0,-6000000,1406000000,3,26,2,,0,1003000000.0,-15000000,2012000000,5000000.0,177000000.0,5824000000.0,0.0,0,1744000000.0,4080000000.0,5824000000.0,16560000000.0,-98000000.0,2014.0,2.3,117826087.0,51,1
353,CNC,31-12-2015,1183000000.0,-360000000,35000000,16,-150000000,956000000.0,,1760000000.0,0,0.0,17242000000.0,,0,143000000,111000000,740000000,697000000,0,0,518000000.0,842000000.0,24,5518000000.0,339000000,155000000.0,43000000,0,-652000000.0,599000000,1428000000.0,2042000000.0,11000000,156000000,338000000,150000000,658000000.0,305000000.0,-813000000.0,355000000,48000000,355000000,358000000,1279000000,0,705000000,3,567000000.0,0,0.0,-10000000,-4000000,-11000000,2468000000.0,-97000000,1836000000,3,32,2,,0,1358000000.0,-29000000,2977000000,5000000.0,176000000.0,7339000000.0,0.0,0,2157000000.0,5182000000.0,7339000000.0,22760000000.0,-147000000.0,2015.0,2.99,118729097.0,16,16
354,CNP,31-12-2012,1475000000.0,10000000,257000000,10,-1212000000,0.0,33.0,646000000.0,27000000,0.0,4747000000.0,80.0,0,4155000000,1082000000,1326000000,757000000,0,31000000,13597000000.0,1468000000.0,36,2705000000.0,340000000,0.0,569000000,322000000,-365000000.0,-34000000,8357000000.0,411000000.0,0,0,511000000,426000000,1860000000.0,169000000.0,-1603000000.0,417000000,291000000,417000000,448000000,1114000000,252000000,1038000000,14,4521000000.0,252000000,380000000.0,0,0,-26000000,2483000000.0,67000000,1050000000,10,18,6,71.0,0,0.0,4000000,365000000,1720000000.0,540000000.0,22871000000.0,2874000000.0,3575000000,4301000000.0,18570000000.0,22871000000.0,7452000000.0,0.0,2012.0,0.98,425510204.1,57,7
355,CNP,31-12-2013,1605000000.0,-256000000,67000000,7,-1286000000,0.0,32.0,208000000.0,-22000000,0.0,5755000000.0,88.0,0,4546000000,984000000,1265000000,781000000,0,188000000,9593000000.0,840000000.0,29,2351000000.0,470000000,0.0,484000000,285000000,9000000.0,234000000,7817000000.0,4891000000.0,0,0,-410000000,-438000000,1613000000.0,-751000000.0,-1300000000.0,311000000,168000000,311000000,499000000,1249000000,0,1010000000,12,3888000000.0,149000000,402000000.0,0,10000000,-23000000,2159000000.0,194000000,954000000,10,18,4,79.0,0,0.0,4000000,387000000,1012000000.0,767000000.0,21870000000.0,2658000000.0,3019000000,4329000000.0,17541000000.0,21870000000.0,8106000000.0,0.0,2013.0,0.73,426027397.3,92,42
